207.0 138.5 207.0 138.5
207.0 138.5 185.331 155.5
185.331 155.5 194.733 160.91
194.733 160.91 185.331 166.312
185.331 166.312 185.331 326.566
185.331 326.566 174.0 342.0
174.0 342.0 162.669 326.566
162.669 326.566 162.669 166.312
162.669 166.312 153.267 160.91
153.267 160.91 162.669 155.5
162.669 155.5 141.0 138.5
141.0 138.5 174.0 109.0
174.0 109.0 207.0 138.5
207.0 138.5 207.0 138.5
